player_id_lead,player_name_lead,game_id_lead,game_date,recieving_yards_lead,recieving_touchdowns_lead,receptions_lead,targets_lead,rush_attempts_lead,rushing_yards_lead,rush_touchdowns_lead,fumbles_lead,fumbles_lost_lead,recieving_yards_avg,recieving_tds_avg,receptions_avg,targets_avg,rush_attmpt_avg,rushing_yards_avg,rush_tds_avg,fumbles_avg,fumbles_lost_avg,Fpts
00-0025394,A.Peterson,2012112505,11/25/2012 0:00,30,0,6,7,18,108,0,0,0,15.16666667,0,3.166666667,4,19.5,133,0.833333333,0,0,22.8
00-0025394,A.Peterson,2012120201,12/2/2012 0:00,10,0,1,2,21,210,1,0,0,17.66666667,0,3.666666667,4.666666667,19.66666667,136.3333333,0.833333333,0,0,32
00-0025394,A.Peterson,2012120905,12/9/2012 0:00,16,0,2,2,31,154,2,0,1,11,0,2.666666667,3.666666667,20.33333333,158.1666667,1,0,0,33
00-0025394,A.Peterson,2012122310,12/23/2012 0:00,4,0,1,2,25,86,0,0,0,12.66666667,0,2.666666667,3.333333333,21.66666667,158.3333333,1.166666667,0,0.166666667,10
00-0025394,A.Peterson,2012123009,12/30/2012 0:00,2,1,1,2,34,199,1,0,0,12.66666667,0,2.666666667,3.5,23.33333333,152.1666667,1,0,0.166666667,36.1
00-0025394,A.Peterson,2013090804,9/8/2013 0:00,18,1,4,4,18,93,2,0,0,11.16666667,0.166666667,2.333333333,3.166666667,26.16666667,155,0.833333333,0,0.166666667,33.1
00-0025394,A.Peterson,2013091503,9/15/2013 0:00,7,0,1,2,26,100,0,0,0,13.33333333,0.333333333,2.5,3.166666667,24.5,141.6666667,1,0,0.166666667,11.7
00-0025394,A.Peterson,2013092204,9/22/2013 0:00,27,0,6,6,25,88,1,0,0,9.5,0.333333333,1.666666667,2.333333333,25.83333333,140.3333333,1,0,0.166666667,23.5
00-0025394,A.Peterson,2013092906,9/29/2013 0:00,0,0,0,1,23,140,2,0,0,12.33333333,0.333333333,2.5,3,26.5,120,1,0,0.166666667,29
00-0025394,A.Peterson,2013101305,10/13/2013 0:00,21,0,3,4,10,62,0,0,0,9.666666667,0.333333333,2.166666667,2.833333333,25.16666667,117.6666667,1,0,0,11.3
00-0025394,A.Peterson,2013102100,10/21/2013 0:00,28,0,2,4,13,28,0,0,0,12.5,0.333333333,2.5,3.166666667,22.66666667,113.6666667,1,0,0,7.6
00-0025394,A.Peterson,2013102710,10/27/2013 0:00,23,0,3,3,13,60,1,0,0,16.83333333,0.166666667,2.666666667,3.5,19.16666667,85.16666667,0.833333333,0,0,17.3
00-0025394,A.Peterson,2013110302,11/3/2013 0:00,37,0,3,3,25,140,1,0,0,17.66666667,0,2.5,3.333333333,18.33333333,79.66666667,0.666666667,0,0,29.7
00-0025394,A.Peterson,2013110700,11/7/2013 0:00,2,0,2,2,20,75,2,0,0,22.66666667,0,2.833333333,3.5,18.16666667,86.33333333,0.833333333,0,0,21.7
00-0025394,A.Peterson,2013111711,11/17/2013 0:00,0,0,0,3,21,65,0,0,0,18.5,0,2.166666667,2.833333333,17.33333333,84.16666667,1,0,0,6.5
00-0025394,A.Peterson,2013112403,11/24/2013 0:00,2,0,1,1,32,146,1,1,1,18.5,0,2.166666667,3.166666667,17,71.66666667,0.666666667,0,0,23.8
00-0025394,A.Peterson,2013120104,12/1/2013 0:00,0,0,2,4,35,211,0,0,0,15.33333333,0,1.833333333,2.666666667,20.66666667,85.66666667,0.833333333,0.166666667,0.166666667,26.1
00-0025394,A.Peterson,2013122202,12/22/2013 0:00,2,0,1,1,11,45,0,0,0,10.66666667,0,1.833333333,2.666666667,24.33333333,116.1666667,0.833333333,0.166666667,0.166666667,5.7
00-0025394,A.Peterson,2014090709,9/7/2014 0:00,18,0,2,3,21,75,0,0,0,7.166666667,0,1.5,2.333333333,24,113.6666667,0.666666667,0.166666667,0.166666667,11.3
00-0025394,A.Peterson,2015091401,9/14/2015 0:00,21,0,3,3,10,31,0,0,0,4,0,1.333333333,2.333333333,23.33333333,102.8333333,0.5,0.166666667,0.166666667,8.2
00-0025394,A.Peterson,2015092007,9/20/2015 0:00,58,0,2,2,29,134,0,0,0,7.166666667,0,1.5,2.5,21.66666667,95.5,0.166666667,0.166666667,0.166666667,24.2
00-0025394,A.Peterson,2015100411,10/4/2015 0:00,13,0,4,6,16,81,1,0,0,16.83333333,0,1.833333333,2.333333333,23,107,0.166666667,0.166666667,0.166666667,19.4
00-0025394,A.Peterson,2015101803,10/18/2015 0:00,-3,0,1,1,26,60,0,0,0,18.66666667,0,2.333333333,3.166666667,20.33333333,96.16666667,0.166666667,0,0,6.7
00-0025394,A.Peterson,2015102506,10/25/2015 0:00,12,0,3,3,19,98,0,0,0,18.16666667,0,2.166666667,2.666666667,18.83333333,71,0.166666667,0,0,14
00-0025394,A.Peterson,2015110104,11/1/2015 0:00,6,0,2,2,20,103,0,0,0,19.83333333,0,2.5,3,20.16666667,79.83333333,0.166666667,0,0,15.9
00-0025394,A.Peterson,2015110800,11/8/2015 0:00,18,0,2,2,29,125,1,0,1,17.83333333,0,2.5,2.833333333,20,84.5,0.166666667,0,0,24.3
00-0025394,A.Peterson,2015111508,11/15/2015 0:00,13,0,2,3,26,203,1,0,0,17.33333333,0,2.333333333,2.666666667,23.16666667,100.1666667,0.333333333,0,0.166666667,32.6
00-0025394,A.Peterson,2015112205,11/22/2015 0:00,16,0,2,2,13,45,1,0,0,9.833333333,0,2.333333333,2.833333333,22.66666667,111.6666667,0.5,0,0.166666667,14.1
00-0025394,A.Peterson,2015112901,11/29/2015 0:00,29,0,2,4,29,158,2,0,0,10.33333333,0,2,2.166666667,22.16666667,105.6666667,0.5,0,0.166666667,35.7
00-0025394,A.Peterson,2015120606,12/6/2015 0:00,6,0,4,4,8,18,0,0,0,15.66666667,0,2.166666667,2.666666667,22.66666667,122,0.833333333,0,0.166666667,6.4
00-0025394,A.Peterson,2015121000,12/10/2015 0:00,17,0,1,1,23,69,1,0,0,14.66666667,0,2.333333333,2.833333333,20.83333333,108.6666667,0.833333333,0,0.166666667,15.6
00-0025394,A.Peterson,2015122706,12/27/2015 0:00,15,0,1,2,22,104,1,0,0,16.5,0,2.166666667,2.666666667,21.33333333,103,1,0,0.166666667,21.9
00-0025394,A.Peterson,2016010310,1/3/2016 0:00,1,0,1,1,19,67,1,0,0,16,0,2,2.666666667,20.16666667,99.5,1,0,0,13.8
00-0025394,A.Peterson,2016091108,9/11/2016 0:00,0,0,0,2,19,31,0,0,0,14,0,1.833333333,2.333333333,19,76.83333333,1,0,0,3.1
00-0025394,A.Peterson,2016091813,9/18/2016 0:00,7,0,2,3,12,19,0,0,0,11.33333333,0,1.5,2.333333333,20,74.5,0.833333333,0,0,4.6
00-0025394,A.Peterson,2017092402,9/24/2017 0:00,4,0,2,2,9,33,0,0,0,7.666666667,0,1.5,2.166666667,17.16666667,51.33333333,0.5,0,0,5.7
00-0025394,A.Peterson,2017102205,10/22/2017 0:00,12,0,1,4,11,21,0,0,0,7.333333333,0,1.166666667,1.833333333,17.33333333,53.83333333,0.5,0,0,4.3
00-0025394,A.Peterson,2017110507,11/5/2017 0:00,8,0,2,4,37,159,0,0,0,6.5,0,1.166666667,2.333333333,15.33333333,45.83333333,0.333333333,0,0,21.7
00-0025394,A.Peterson,2017110900,11/9/2017 0:00,13,0,1,2,21,29,0,0,0,5.333333333,0,1.333333333,2.666666667,17.83333333,55,0.166666667,0,0,5.2
00-0025394,A.Peterson,2017111903,11/19/2017 0:00,13,0,1,1,14,26,0,0,0,7.333333333,0,1.333333333,2.833333333,18.16666667,48.66666667,0,0,0,4.9
00-0025394,A.Peterson,2017112609,11/26/2017 0:00,20,0,4,5,20,79,0,0,0,9.5,0,1.5,2.666666667,17.33333333,47.83333333,0,0,0,13.9
00-0025394,A.Peterson,2018090909,9/9/2018 0:00,70,0,2,3,26,96,1,1,1,11.66666667,0,1.833333333,3,18.66666667,57.83333333,0,0,0,23.6
00-0025394,A.Peterson,2018091608,9/16/2018 0:00,30,0,3,3,11,20,0,0,0,22.66666667,0,1.833333333,3.166666667,21.5,68.33333333,0.166666667,0.166666667,0.166666667,8
00-0025394,A.Peterson,2018101408,10/14/2018 0:00,0,0,0,1,17,97,0,0,0,25.66666667,0,2.166666667,3,21.5,68.16666667,0.166666667,0.166666667,0.166666667,9.7
00-0025394,A.Peterson,2018102110,10/21/2018 0:00,8,0,1,2,24,99,0,0,0,24.33333333,0,1.833333333,2.5,18.16666667,57.83333333,0.166666667,0.166666667,0.166666667,11.7
00-0025394,A.Peterson,2018102806,10/28/2018 0:00,7,1,1,1,26,149,1,0,0,23.5,0,1.833333333,2.5,18.66666667,69.5,0.166666667,0.166666667,0.166666667,31.6
00-0025394,A.Peterson,2018110406,11/4/2018 0:00,16,0,3,3,9,17,0,0,0,22.5,0.166666667,1.833333333,2.5,20.66666667,90,0.333333333,0.166666667,0.166666667,6.3
00-0025394,A.Peterson,2018111107,11/11/2018 0:00,1,0,2,2,19,68,0,0,0,21.83333333,0.166666667,1.666666667,2.166666667,18.83333333,79.66666667,0.333333333,0.166666667,0.166666667,8.9
00-0025394,A.Peterson,2018112201,11/22/2018 0:00,9,0,2,2,12,35,0,0,0,10.33333333,0.166666667,1.666666667,2,17.66666667,75,0.166666667,0,0,6.4
00-0025394,A.Peterson,2018120908,12/9/2018 0:00,3,0,1,1,10,16,0,0,0,6.833333333,0.166666667,1.5,1.833333333,17.83333333,77.5,0.166666667,0,0,2.9
00-0025394,A.Peterson,2018121606,12/16/2018 0:00,20,0,2,3,19,51,0,0,0,7.333333333,0.166666667,1.666666667,1.833333333,16.66666667,64,0.166666667,0,0,9.1
00-0025394,A.Peterson,2018122200,12/22/2018 0:00,8,0,1,2,26,119,0,0,0,9.333333333,0.166666667,1.833333333,2,15.83333333,56,0.166666667,0,0,16.7
00-0025394,A.Peterson,2019091509,9/15/2019 0:00,7,0,2,2,10,25,1,0,0,9.5,0,1.833333333,2.166666667,15.83333333,51,0,0,0,11.2
00-0025394,A.Peterson,2019092300,9/23/2019 0:00,-3,0,1,3,12,37,0,0,0,8,0,1.666666667,2,16,52.33333333,0.166666667,0,0,4.4
00-0025394,A.Peterson,2019101305,10/13/2019 0:00,18,0,2,2,23,118,0,0,0,7.333333333,0,1.5,2.166666667,14.83333333,47.16666667,0.166666667,0,0,18.6
00-0025394,A.Peterson,2019102400,10/24/2019 0:00,27,0,2,2,14,76,0,0,0,8.833333333,0,1.5,2.166666667,16.66666667,61,0.166666667,0,0,12.3
00-0025394,A.Peterson,2019110301,11/3/2019 0:00,22,0,1,1,18,108,0,0,0,12.83333333,0,1.666666667,2.333333333,17.33333333,71,0.166666667,0,0,17
00-0025394,A.Peterson,2019111707,11/17/2019 0:00,5,0,2,2,9,25,0,0,0,13.16666667,0,1.5,2,17.16666667,80.5,0.166666667,0,0,5
00-0025394,A.Peterson,2019112407,11/24/2019 0:00,22,0,1,1,10,27,0,0,0,12.66666667,0,1.666666667,2,14.33333333,64.83333333,0.166666667,0,0,5.9
00-0025394,A.Peterson,2019120101,12/1/2019 0:00,0,0,0,1,13,99,1,0,0,15.16666667,0,1.5,1.833333333,14.33333333,65.16666667,0,0,0,15.9
00-0025394,A.Peterson,2019121508,12/15/2019 0:00,25,0,3,3,16,66,1,0,0,15.66666667,0,1.333333333,1.5,14.5,75.5,0.166666667,0,0,18.1
00-0025394,A.Peterson,2019122211,12/22/2019 0:00,19,0,2,2,15,36,1,0,0,16.83333333,0,1.5,1.666666667,13.33333333,66.83333333,0.333333333,0,0,13.5
00-0025394,A.Peterson,2019122904,12/29/2019 0:00,0,0,1,4,13,78,0,1,1,15.5,0,1.5,1.666666667,13.5,60.16666667,0.5,0,0,7.8
,,,,,,,,,,,,,11.83333333,0,1.5,2.166666667,12.66666667,55.16666667,0.5,0.166666667,0.166666667,0
00-0025399,M.Lynch,2009101101,10/11/2009 0:00,72,0,6,7,17,69,0,1,1,43,0,5,6,8,4,0,0,0,19.1
00-0025399,M.Lynch,2009101811,10/18/2009 0:00,11,0,2,3,19,61,0,0,0,57.5,0,5.5,6.5,12.5,36.5,0,0.5,0.5,9.2
00-0025399,M.Lynch,2009102507,10/25/2009 0:00,7,0,1,1,17,40,1,0,0,42,0,4.333333333,5.333333333,14.66666667,44.66666667,0,0.333333333,0.333333333,11.7
00-0025399,M.Lynch,2009110101,11/1/2009 0:00,6,0,3,5,9,43,0,0,0,33.25,0,3.5,4.25,15.25,43.5,0.25,0.25,0.25,7.9
00-0025399,M.Lynch,2009111506,11/15/2009 0:00,18,0,4,6,9,37,0,0,0,27.8,0,3.4,4.4,14,43.4,0.2,0.2,0.2,9.5
00-0025399,M.Lynch,2009121306,12/13/2009 0:00,10,0,3,3,12,84,0,0,0,26.16666667,0,3.5,4.666666667,13.16666667,42.33333333,0.166666667,0.166666667,0.166666667,12.4
00-0025399,M.Lynch,2010092603,9/26/2010 0:00,7,0,1,1,13,79,0,0,0,20.66666667,0,3.166666667,4.166666667,13.83333333,55.66666667,0.166666667,0.166666667,0.166666667,9.6
00-0025399,M.Lynch,2010101707,10/17/2010 0:00,9,0,3,3,17,44,1,0,0,9.833333333,0,2.333333333,3.166666667,13.16666667,57.33333333,0.166666667,0,0,14.3
00-0025399,M.Lynch,2010111409,11/14/2010 0:00,33,0,2,2,13,29,1,0,0,9.5,0,2.5,3.166666667,12.83333333,54.5,0.333333333,0,0,14.2
00-0025399,M.Lynch,2010120512,12/5/2010 0:00,17,0,1,1,21,83,3,0,0,13.83333333,0,2.666666667,3.333333333,12.16666667,52.66666667,0.333333333,0,0,29
00-0025399,M.Lynch,2010121209,12/12/2010 0:00,37,0,7,8,10,29,0,0,0,15.66666667,0,2.333333333,2.666666667,14.16666667,59.33333333,0.833333333,0,0,13.6
00-0025399,M.Lynch,2010121910,12/19/2010 0:00,17,0,1,1,12,60,1,0,0,18.83333333,0,2.833333333,3,14.33333333,58,0.833333333,0,0,14.7
00-0025399,M.Lynch,2010122605,12/26/2010 0:00,0,0,0,1,14,53,0,0,0,20,0,2.5,2.666666667,14.33333333,54,1,0,0,5.3
00-0025399,M.Lynch,2011010215,1/2/2011 0:00,-7,0,1,1,20,75,0,1,1,18.83333333,0,2.333333333,2.666666667,14.5,49.66666667,1,0,0,6.8
00-0025399,M.Lynch,2011091110,9/11/2011 0:00,14,0,2,2,13,33,0,0,0,16.16666667,0,2,2.333333333,15,54.83333333,0.833333333,0.166666667,0.166666667,6.7
00-0025399,M.Lynch,2011092512,9/25/2011 0:00,2,0,1,3,19,73,0,0,0,13,0,2,2.333333333,15,55.5,0.666666667,0.166666667,0.166666667,8.5
00-0025399,M.Lynch,2011100210,10/2/2011 0:00,33,0,3,4,8,24,1,0,0,10.5,0,2,2.666666667,14.66666667,53.83333333,0.166666667,0.166666667,0.166666667,14.7
00-0025399,M.Lynch,2011100904,10/9/2011 0:00,33,0,4,6,12,98,1,0,0,9.833333333,0,1.333333333,2,14.33333333,53,0.333333333,0.166666667,0.166666667,23.1
00-0025399,M.Lynch,2011110603,11/6/2011 0:00,8,0,1,2,23,135,1,0,0,12.5,0,1.833333333,2.833333333,14.33333333,59.33333333,0.333333333,0.166666667,0.166666667,24.3
00-0025399,M.Lynch,2011111311,11/13/2011 0:00,58,0,5,7,32,109,1,0,0,13.83333333,0,2,3,15.83333333,73,0.5,0.166666667,0.166666667,30.7
00-0025399,M.Lynch,2011112009,11/20/2011 0:00,1,0,2,2,27,88,1,0,0,24.66666667,0,2.666666667,4,17.83333333,78.66666667,0.666666667,0,0,16.9
00-0025399,M.Lynch,2011112707,11/27/2011 0:00,20,1,1,3,24,111,0,0,0,22.5,0,2.666666667,4,20.16666667,87.83333333,0.833333333,0,0,23.1
00-0025399,M.Lynch,2011121200,12/12/2011 0:00,8,0,2,2,23,115,1,0,0,25.5,0.166666667,2.666666667,4,21,94.16666667,0.833333333,0,0,23.3
00-0025399,M.Lynch,2011121804,12/18/2011 0:00,5,0,2,2,20,42,2,0,0,21.33333333,0.166666667,2.5,3.666666667,23.5,109.3333333,0.833333333,0,0,18.7
00-0025399,M.Lynch,2011122412,12/24/2011 0:00,24,0,2,2,21,107,1,0,0,16.66666667,0.166666667,2.166666667,3,24.83333333,100,1,0,0,24.1
00-0025399,M.Lynch,2012010115,1/1/2012 0:00,5,0,2,4,19,86,0,0,0,19.33333333,0.166666667,2.333333333,3,24.5,95.33333333,1,0,0,11.1
00-0025399,M.Lynch,2012090910,9/9/2012 0:00,12,0,2,2,21,85,0,0,0,10.5,0.166666667,1.833333333,2.5,22.33333333,91.5,0.833333333,0,0,11.7
00-0025399,M.Lynch,2012092400,9/24/2012 0:00,1,0,1,1,25,98,0,0,0,12.33333333,0.166666667,1.833333333,2.5,21.33333333,91,0.666666667,0,0,10.9
00-0025399,M.Lynch,2012093005,9/30/2012 0:00,37,0,4,4,20,118,1,0,0,9.166666667,0,1.833333333,2.166666667,21.5,88.83333333,0.666666667,0,0,28.5
00-0025399,M.Lynch,2012100707,10/7/2012 0:00,9,0,1,2,21,85,0,0,0,14,0,2.166666667,2.5,21,89.33333333,0.666666667,0,0,10.4
00-0025399,M.Lynch,2012101408,10/14/2012 0:00,11,0,1,1,15,41,0,0,0,14.66666667,0,2,2.5,21.16666667,96.5,0.333333333,0,0,6.2
00-0025399,M.Lynch,2012101800,10/18/2012 0:00,13,0,1,2,19,103,0,0,0,12.5,0,1.833333333,2.333333333,20.16666667,85.5,0.166666667,0,0,15.6
00-0025399,M.Lynch,2012102807,10/28/2012 0:00,1,0,1,3,12,105,1,0,0,13.83333333,0,1.666666667,2,20.16666667,88.33333333,0.166666667,0,0,20.6
00-0025399,M.Lynch,2012110408,11/4/2012 0:00,26,0,2,2,26,124,1,0,0,12,0,1.5,2.166666667,18.66666667,91.66666667,0.333333333,0,0,26
00-0025399,M.Lynch,2012111108,11/11/2012 0:00,27,0,1,1,27,124,1,0,0,16.16666667,0,1.666666667,2.333333333,18.83333333,96,0.5,0,0,25.1
00-0025399,M.Lynch,2012112507,11/25/2012 0:00,1,0,2,3,19,46,0,0,0,14.5,0,1.166666667,1.833333333,20,97,0.5,0,0,6.7
00-0025399,M.Lynch,2012120200,12/2/2012 0:00,11,0,2,3,19,87,1,0,1,13.16666667,0,1.333333333,2,19.66666667,90.5,0.5,0,0,16.8
00-0025399,M.Lynch,2012120912,12/9/2012 0:00,0,0,0,1,11,128,3,0,0,13.16666667,0,1.5,2.333333333,20.33333333,98.16666667,0.666666667,0,0.166666667,33.8
00-0025399,M.Lynch,2012121610,12/16/2012 0:00,14,0,1,1,10,113,1,0,0,11,0,1.333333333,2.166666667,19,102.3333333,1.166666667,0,0.166666667,22.7
00-0025399,M.Lynch,2012122313,12/23/2012 0:00,19,1,2,2,26,111,1,0,0,13.16666667,0,1.333333333,1.833333333,18.66666667,103.6666667,1.166666667,0,0.166666667,30
00-0025399,M.Lynch,2012123015,12/30/2012 0:00,14,0,2,2,18,100,0,0,0,12,0.166666667,1.333333333,1.833333333,18.66666667,101.5,1.166666667,0,0.166666667,13.4
00-0025399,M.Lynch,2013090801,9/8/2013 0:00,9,0,2,3,17,43,0,0,0,9.833333333,0.166666667,1.5,2,17.16666667,97.5,1,0,0.166666667,7.2
00-0025399,M.Lynch,2013091513,9/15/2013 0:00,37,1,3,3,28,98,2,0,0,11.16666667,0.166666667,1.5,2,16.83333333,97,1,0,0.166666667,34.5
00-0025399,M.Lynch,2013092903,9/29/2013 0:00,45,0,3,3,17,98,1,0,0,15.5,0.333333333,1.666666667,2,18.33333333,98.83333333,1.166666667,0,0,23.3
00-0025399,M.Lynch,2013100603,10/6/2013 0:00,5,0,1,2,17,102,0,0,0,23,0.333333333,2.166666667,2.333333333,19.33333333,93.83333333,0.833333333,0,0,14.7
00-0025399,M.Lynch,2013101309,10/13/2013 0:00,78,0,4,5,21,77,2,0,0,21.5,0.333333333,2.166666667,2.5,20.5,92,0.666666667,0,0,31.5
00-0025399,M.Lynch,2013101700,10/17/2013 0:00,3,0,1,3,21,91,1,0,0,31.33333333,0.166666667,2.5,3,19.66666667,86.33333333,0.833333333,0,0,16.4
00-0025399,M.Lynch,2013102800,10/28/2013 0:00,4,0,1,1,8,23,0,0,0,29.5,0.166666667,2.333333333,3.166666667,20.16666667,84.83333333,1,0,0,3.7
00-0025399,M.Lynch,2013110307,11/3/2013 0:00,16,0,4,5,21,125,0,0,0,28.66666667,0.166666667,2.166666667,2.833333333,18.66666667,81.5,1,0,0,21.1
00-0025399,M.Lynch,2013111000,11/10/2013 0:00,16,0,3,3,24,145,1,0,0,25.16666667,0,2.333333333,3.166666667,17.5,86,0.666666667,0,0,28.1
00-0025399,M.Lynch,2013111711,11/17/2013 0:00,9,1,2,2,17,54,2,0,0,20.33333333,0,2.333333333,3.166666667,18.66666667,93.83333333,0.666666667,0,0,26.3
00-0025399,M.Lynch,2013120200,12/2/2013 0:00,12,0,3,4,16,45,0,0,1,21,0.166666667,2.5,3.166666667,18.66666667,85.83333333,1,0,0,7.7
00-0025399,M.Lynch,2013121506,12/15/2013 0:00,73,0,6,6,16,47,1,0,0,10,0.166666667,2.333333333,3,17.83333333,80.5,0.666666667,0,0.166666667,24
00-0025399,M.Lynch,2013122211,12/22/2013 0:00,5,0,2,2,18,71,0,0,0,21.66666667,0.166666667,3.166666667,3.5,17,73.16666667,0.666666667,0,0.166666667,9.6
00-0025399,M.Lynch,2013122915,12/29/2013 0:00,4,0,1,2,23,97,1,0,0,21.83333333,0.166666667,3.333333333,3.666666667,18.66666667,81.16666667,0.666666667,0,0.166666667,17.1
00-0025399,M.Lynch,2014090400,9/4/2014 0:00,14,0,1,1,20,110,2,0,0,19.83333333,0.166666667,2.833333333,3.166666667,19,76.5,0.833333333,0,0.166666667,28.4
00-0025399,M.Lynch,2014092112,9/21/2014 0:00,40,1,3,5,26,88,1,0,0,19.5,0.166666667,2.5,2.833333333,18.33333333,70.66666667,1,0,0.166666667,27.8
00-0025399,M.Lynch,2014100600,10/6/2014 0:00,45,1,5,6,17,72,0,0,1,24.66666667,0.166666667,2.666666667,3.333333333,19.83333333,76.33333333,0.833333333,0,0.166666667,21.7
00-0025399,M.Lynch,2014101211,10/12/2014 0:00,1,0,1,2,10,61,0,0,0,30.16666667,0.333333333,3,3.666666667,20,80.83333333,0.833333333,0,0.166666667,7.2
00-0025399,M.Lynch,2014101907,10/19/2014 0:00,18,0,2,2,18,53,0,0,0,18.16666667,0.333333333,2.166666667,3,19,83.16666667,0.666666667,0,0.166666667,9.1
00-0025399,M.Lynch,2014102601,10/26/2014 0:00,2,0,1,4,14,62,0,0,0,20.33333333,0.333333333,2.166666667,3,19,80.16666667,0.666666667,0,0.166666667,7.4
00-0025399,M.Lynch,2014110209,11/2/2014 0:00,76,0,5,5,21,67,2,0,0,20,0.333333333,2.166666667,3.333333333,17.5,74.33333333,0.5,0,0.166666667,31.3
00-0025399,M.Lynch,2014110909,11/9/2014 0:00,23,0,1,1,21,140,4,0,0,30.33333333,0.333333333,2.833333333,4,17.66666667,67.16666667,0.5,0,0.166666667,44.3
00-0025399,M.Lynch,2014111604,11/16/2014 0:00,1,0,1,3,24,124,0,0,0,27.5,0.166666667,2.5,3.333333333,16.83333333,75.83333333,1,0,0.166666667,16.5
00-0025399,M.Lynch,2014112309,11/23/2014 0:00,43,0,3,4,15,39,0,0,0,20.16666667,0,1.833333333,2.833333333,18,84.5,1,0,0,11.2
00-0025399,M.Lynch,2014112702,11/27/2014 0:00,7,0,1,1,20,104,0,0,0,27.16666667,0,2.166666667,3.166666667,18.83333333,80.83333333,1,0,0,15.1
00-0025399,M.Lynch,2014120712,12/7/2014 0:00,27,1,5,5,23,86,0,1,1,25.33333333,0,2,3,19.16666667,89.33333333,1,0,0,21.3
00-0025399,M.Lynch,2014121412,12/14/2014 0:00,7,0,1,2,21,91,1,0,0,29.5,0.166666667,2.666666667,3.166666667,20.66666667,93.33333333,1,0.166666667,0.166666667,16.8
00-0025399,M.Lynch,2014122815,12/28/2014 0:00,36,0,3,3,14,60,1,1,1,18,0.166666667,2,2.666666667,20.66666667,97.33333333,0.833333333,0.166666667,0.166666667,17.6
00-0025399,M.Lynch,2015091301,9/13/2015 0:00,31,0,5,7,19,75,0,0,0,20.16666667,0.166666667,2.333333333,3,19.5,84,0.333333333,0.333333333,0.333333333,15.6
00-0025399,M.Lynch,2015092013,9/20/2015 0:00,21,0,3,6,15,41,0,0,1,25.16666667,0.166666667,3,3.666666667,18.66666667,75.83333333,0.333333333,0.333333333,0.333333333,8.2
00-0025399,M.Lynch,2015101808,10/18/2015 0:00,0,0,1,3,17,54,1,0,0,21.5,0.166666667,3,4,18.66666667,76.16666667,0.333333333,0.333333333,0.5,12.4
00-0025399,M.Lynch,2015110110,11/1/2015 0:00,11,0,2,2,21,71,0,0,0,20.33333333,0.166666667,3,4.333333333,18.16666667,67.83333333,0.5,0.333333333,0.5,10.2
00-0025399,M.Lynch,2015111511,11/15/2015 0:00,8,0,1,2,8,42,1,0,0,17.66666667,0,2.5,3.833333333,17.83333333,65.33333333,0.5,0.166666667,0.333333333,12
00-0025399,M.Lynch,2017091007,9/10/2017 0:00,16,0,1,2,18,76,0,0,0,17.83333333,0,2.5,3.833333333,15.66666667,57.16666667,0.5,0.166666667,0.333333333,10.2
00-0025399,M.Lynch,2017091709,9/17/2017 0:00,4,0,1,2,12,45,1,0,0,14.5,0,2.166666667,3.666666667,16.33333333,59.83333333,0.333333333,0,0.166666667,11.9
00-0025399,M.Lynch,2017100112,10/1/2017 0:00,0,0,0,1,9,12,0,0,0,10,0,1.5,2.833333333,15.16666667,54.83333333,0.5,0,0.166666667,1.2
00-0025399,M.Lynch,2017100809,10/8/2017 0:00,10,0,1,2,12,43,1,0,0,6.5,0,1,2,14.16666667,50,0.5,0,0,12.3
00-0025399,M.Lynch,2017101510,10/15/2017 0:00,0,0,0,2,13,63,0,0,0,8.166666667,0,1,1.833333333,13.33333333,48.16666667,0.5,0,0,6.3
00-0025399,M.Lynch,2017110510,11/5/2017 0:00,6,0,2,2,14,57,2,0,0,6.333333333,0,0.666666667,1.833333333,12,46.83333333,0.5,0,0,20.3
00-0025399,M.Lynch,2017111909,11/19/2017 0:00,10,0,1,1,11,67,0,0,0,6,0,0.833333333,1.833333333,13,49.33333333,0.666666667,0,0,8.7
00-0025399,M.Lynch,2017112610,11/26/2017 0:00,44,0,3,3,26,67,1,0,0,5,0,0.833333333,1.666666667,11.83333333,47.83333333,0.666666667,0,0,20.1
00-0025399,M.Lynch,2017120312,12/3/2017 0:00,20,0,2,3,17,101,1,0,0,11.66666667,0,1.166666667,1.833333333,14.16666667,51.5,0.666666667,0,0,23.1
00-0025399,M.Lynch,2017121711,12/17/2017 0:00,16,0,3,4,16,76,0,0,0,15,0,1.5,2.166666667,15.5,66.33333333,0.833333333,0,0,12.2
00-0025399,M.Lynch,2017122501,12/25/2017 0:00,-3,0,2,3,25,95,0,0,0,16,0,1.833333333,2.5,16.16666667,71.83333333,0.666666667,0,0,11.2
00-0025399,M.Lynch,2017123113,12/31/2017 0:00,18,0,2,3,19,101,0,0,0,15.5,0,2.166666667,2.666666667,18.16666667,77.16666667,0.666666667,0,0,16.9
00-0025399,M.Lynch,2018091001,9/10/2018 0:00,8,0,2,2,11,41,1,0,0,17.5,0,2.166666667,2.833333333,19,84.5,0.333333333,0,0,12.9
00-0025399,M.Lynch,2018091611,9/16/2018 0:00,3,0,2,2,18,65,1,0,0,17.16666667,0,2.333333333,3,19,80.16666667,0.5,0,0,14.8
00-0025399,M.Lynch,2018092306,9/23/2018 0:00,22,0,3,4,19,64,1,0,0,10.33333333,0,2.166666667,2.833333333,17.66666667,79.83333333,0.5,0,0,17.6
