season,week,receiver_player_id,receiver,receiver_player_name,targets,avg_air_yards,avg_cpoe,avg_xyac_epa,target_quality_score,td_rate
2020,5,00-0035243,M.Sanders,M.Sanders,4,2.5,-31.199692,0.62876433,-0.93956757,0.0
2020,5,00-0028063,T.Jones,T.Jones,1,23.0,-28.649813,,-0.9498125,0.0
2020,5,00-0035510,J.Smith,J.Smith,11,12.818182,-29.658592,0.6599101,-0.97335035,0.0
2020,5,00-0034660,R.Gafford,R.Gafford,1,22.0,-29.325863,,-0.9858704,0.0
2020,5,00-0032764,D.Henry,D.Henry,2,-1.5,-33.505512,1.1313009,-1.0387872,0.0
2020,5,00-0034830,H.Hurst,H.Hurst,6,9.166667,-28.917002,0.6148081,-1.040358,0.0
2020,5,00-0036232,H.Bryant,H.Bryant,1,22.0,-44.86854,0.8660853,-1.0866342,0.0
2020,5,00-0034411,R.Gage,R.Gage,5,8.2,-22.989452,0.36891872,-1.1022252,0.0
2020,5,00-0031806,M.Brown,M.Brown,2,-1.0,-29.225035,1.028141,-1.1276125,0.0
2020,5,00-0035329,D.Parham Jr.,D.Parham Jr.,1,17.0,-29.795462,,-1.1368859,0.0
2020,5,00-0034192,N.Keizer,N.Keizer,1,27.0,-40.2032,0.38405696,-1.1509234,0.0
2020,5,00-0030456,G.Bernard,G.Bernard,2,-1.0,-33.574554,0.7327737,-1.2229499,0.0
2020,5,00-0036360,C.Edwards-Helaire,C.Edwards-Helaire,8,1.875,-41.766514,0.7767889,-1.230469,0.0
2020,5,00-0035208,O.Zaccheaus,O.Zaccheaus,4,9.75,-42.81499,0.5749505,-1.2443534,0.0
2020,5,00-0035719,D.Samuel,D.Samuel,8,11.5,-38.153927,0.39565578,-1.2871351,0.0
2020,5,00-0035689,D.Knox,D.Knox,3,4.0,-42.878765,0.5101711,-1.3670856,0.0
2020,5,00-0033589,D.Moore,D.Moore,3,23.0,-46.947742,0.23197418,-1.3821929,0.0
2020,5,00-0034383,D.Schultz,D.Schultz,3,3.3333333,-46.78815,0.62175685,-1.4757608,0.0
2020,5,00-0030061,Z.Ertz,Z.Ertz,6,6.3333335,-42.738083,0.59661305,-1.4989902,0.0
2020,5,00-0032918,C.Ham,C.Ham,2,8.0,-46.46554,0.99338096,-1.5252179,0.0
2020,5,00-0033114,M.Thomas,M.Thomas,1,10.0,39.80751,0.3321431,-1.5653937,0.0
2020,5,00-0035703,M.Boykin,M.Boykin,2,11.0,-45.62117,0.49835014,-1.6170386,0.0
2020,5,00-0030670,B.Fowler,B.Fowler,6,7.8333335,-41.2187,0.34721553,-1.6212771,0.0
2020,5,00-0034301,Darr.Williams,D.Williams,6,-1.6,-64.8499,0.7918135,-1.6788088,0.0
2020,5,00-0031260,L.Thomas,L.Thomas,4,8.0,-46.773163,0.5860546,-1.6855005,0.0
2020,5,00-0033045,E.Elliott,E.Elliott,2,3.0,-25.860859,0.79695356,-1.8146706,0.0
2020,5,00-0029892,K.Juszczyk,K.Juszczyk,1,9.0,-61.10971,0.25992545,-1.9380616,0.0
2020,5,00-0034273,D.Ratley,D.Ratley,1,5.0,-68.12038,1.7675186,-1.9499564,0.0
2020,5,00-0034646,B.Powell,B.Powell,1,13.0,-66.657104,0.16613363,-1.9860046,0.0
2020,5,00-0034365,I.Thomas,I.Thomas,1,10.0,-62.72998,0.2885119,-2.0368767,0.0
2020,5,00-0027942,A.Green,A.Green,1,18.0,-47.54306,0.35154322,-2.2317333,0.0
2020,5,00-0034184,G.Edwards,G.Edwards,3,5.6666665,-73.912254,0.597354,-2.2522478,0.0
2020,5,00-0033528,J.Sprinkle,J.Sprinkle,1,4.0,-76.42189,0.80149484,-2.3619928,0.0
2020,5,00-0033357,T.Hill,T.Hill,2,3.0,-73.52459,0.81214184,-2.3654768,0.0
2020,5,00-0030181,J.Doyle,J.Doyle,2,6.0,-70.014084,0.2036258,-2.3668559,0.0
2020,5,00-0030663,W.Snead,W.Snead,3,6.0,-70.97039,1.013517,-2.4373145,0.0
2020,5,00-0034115,J.Wilson,J.Wilson,1,1.0,-82.03068,0.72667474,-2.4986432,0.0
2020,5,00-0033217,M.Alie-Cox,M.Alie-Cox,1,18.0,-61.609924,0.45907128,-2.6127708,0.0
2020,4,00-0035414,J.Guyton,J.Guyton,1,30.0,68.01059,0.99864817,3.0,1.0
2020,4,00-0035457,Ty.Johnson,T.Johnson,1,52.0,79.22049,0.70739084,3.0,1.0
2020,4,00-0032980,M.Johnson,M.Johnson,1,25.0,56.60396,1.0355313,2.5843518,0.0
2020,4,00-0035329,D.Parham Jr.,D.Parham Jr.,1,19.0,67.42058,,2.58414,1.0
2020,4,00-0036196,G.Davis,G.Davis,1,26.0,61.12038,,2.5603793,1.0
2020,4,00-0034753,M.Andrews,M.Andrews,3,17.333334,55.274242,0.5117016,2.25101,0.6666667
2020,4,00-0034765,T.Smith,T.Smith,4,12.5,56.53386,0.28864175,1.9887204,0.5
2020,4,00-0030181,J.Doyle,J.Doyle,1,11.0,49.82192,0.6519204,1.9851029,0.0
2020,4,00-0034349,K.Johnson,K.Johnson,1,-1.0,15.691078,4.7398562,1.9662323,0.0
2020,4,00-0035594,T.Homer,T.Homer,1,3.0,49.45326,,1.9645712,1.0
2020,4,00-0035645,G.Olszewski,G.Olszewski,1,11.0,51.45931,0.2945704,1.8274621,0.0
2020,4,00-0031273,C.Brate,C.Brate,1,3.0,54.83096,,1.7863946,1.0
2020,4,00-0033757,R.Tonyan,R.Tonyan,6,10.5,45.106583,0.5258693,1.7101359,0.5
2020,4,00-0034253,D.Hilliard,D.Hilliard,1,0.0,29.52975,2.2828312,1.6734204,0.0
2020,4,00-0034686,A.Tate,A.Tate,1,12.0,43.792324,0.23401257,1.6501869,0.0
2020,4,00-0034420,J.Thomas,J.Thomas,1,3.0,54.68874,,1.6257458,1.0
2020,4,00-0033338,C.Carter,C.Carter,1,19.0,43.436707,0.35066247,1.6219243,0.0
2020,4,00-0022127,J.Witten,J.Witten,2,9.0,44.42421,0.58007437,1.4714164,0.5
2020,4,00-0033375,T.Patrick,T.Patrick,7,14.285714,33.943413,0.97316694,1.4535699,0.14285715
2020,4,00-0034988,K.Smith,K.Smith,1,8.0,26.67238,0.31932452,1.4155107,0.0
2020,4,00-0031549,N.Agholor,N.Agholor,4,10.5,35.195477,0.2862688,1.3943847,0.25
2020,4,00-0033466,I.McKenzie,I.McKenzie,1,3.0,17.91581,0.99285036,1.3605336,0.0
2020,4,00-0035480,M.Taylor,M.Taylor,1,2.0,25.37657,0.5952786,1.3302838,0.0
2020,4,00-0036322,J.Jefferson,J.Jefferson,5,17.6,28.970453,0.33774114,1.2779082,0.0
2020,4,00-0030663,W.Snead,W.Snead,2,10.0,34.7705,0.89627266,1.2692302,0.0
2020,4,00-0033589,D.Moore,D.Moore,4,18.0,25.59328,1.0287675,1.2614957,0.25
2020,4,00-0036223,J.Taylor,J.Taylor,1,3.0,42.377872,1.0758439,1.2547868,0.0
2020,4,00-0031408,M.Evans,M.Evans,8,13.125,32.864063,0.37989902,1.1946499,0.125
2020,4,00-0036398,J.Hightower,J.Hightower,2,8.0,30.982145,0.27965385,1.1924628,0.0
2020,4,00-0035592,T.Fulgham,T.Fulgham,3,18.666666,22.447195,0.5766926,1.1506165,0.33333334
2020,4,00-0027981,K.Rudolph,K.Rudolph,2,9.0,36.060028,0.43960044,1.1505611,0.0
2020,4,00-0034578,R.Bonnafon,R.Bonnafon,2,-1.0,33.23432,1.3631113,1.1384565,0.5
2020,4,00-0034777,D.Chark Jr.,D.Chark Jr.,9,13.777778,31.678368,0.4966777,1.1218076,0.22222222
2020,4,00-0033288,G.Kittle,G.Kittle,16,7.266667,36.896336,0.6275875,1.1012133,0.0625
2020,4,00-0034400,J.Wilkins,J.Wilkins,1,3.0,26.499928,0.35522217,1.0888907,0.0
2020,4,00-0033357,T.Hill,T.Hill,1,6.0,41.557728,1.288104,1.0645553,0.0
2020,4,00-0031588,S.Diggs,S.Diggs,7,14.714286,24.384136,0.55987227,1.0533333,0.0
2020,4,00-0034364,J.Akins,J.Akins,3,8.666667,25.297594,0.66440004,1.008184,0.0
2020,4,00-0036219,M.Callaway,M.Callaway,1,11.0,31.75037,0.17714715,0.9967811,0.0
2020,4,00-0035310,C.Cox,C.Cox,1,0.0,25.670153,1.8687828,0.979722,0.0
2020,4,00-0033127,W.Fuller,W.Fuller,7,13.571428,26.63669,0.5912745,0.9675965,0.14285715
2020,4,00-0035298,S.Miller,S.Miller,7,18.0,22.670269,0.92535996,0.96646,0.14285715
2020,4,00-0031598,N.Boyle,N.Boyle,1,6.0,22.504938,0.7952323,0.9429291,0.0
2020,4,00-0035719,D.Samuel,D.Samuel,3,5.0,27.362783,0.70650357,0.9394821,0.0
2020,4,00-0027944,J.Jones,J.Jones,4,3.0,25.318523,0.8127065,0.9294687,0.0
2020,4,00-0033699,A.Ekeler,A.Ekeler,1,-5.0,39.010246,1.351634,0.9134676,0.0
2020,4,00-0034011,D.Arnold,D.Arnold,4,6.5,26.548185,0.72597164,0.90658146,0.0
2020,4,00-0036275,D.Swift,D.Swift,4,4.25,27.462116,1.0623341,0.88195986,0.25
2020,4,00-0035181,D.Shepherd,D.Shepherd,3,22.666666,17.190598,1.0504729,0.85214937,0.0
2020,4,00-0033293,A.Jones,A.Jones,5,3.8,27.122005,0.84274006,0.8476649,0.2
2020,4,00-0031382,J.Landry,J.Landry,6,11.333333,25.17811,0.41493598,0.837733,0.0
2020,4,00-0034798,D.Smythe,D.Smythe,2,5.5,26.562393,0.2728131,0.83345705,0.0
2020,4,00-0036370,J.Kelley,J.Kelley,3,1.6666666,24.894325,0.9010606,0.8327258,0.0
2020,4,00-0035125,A.Ingold,A.Ingold,2,3.0,18.728191,0.87488306,0.82023203,0.0
2020,4,00-0033893,D.Cook,D.Cook,2,-5.5,26.795355,1.4697112,0.81907547,0.0
2020,4,00-0030216,J.Hill,J.Hill,1,3.0,16.5824,0.67748517,0.8166391,0.0
2020,4,00-0033591,N.Brown,N.Brown,4,7.25,26.107307,0.42556703,0.803161,0.0
2020,4,00-0031166,S.Roberts,S.Roberts,1,9.0,30.467707,0.06097507,0.8003494,0.0
2020,4,00-0033948,J.Williams,J.Williams,8,2.625,23.190882,0.9206791,0.78102237,0.0
2020,4,00-0033009,T.Boyd,T.Boyd,8,11.25,21.085672,0.3862706,0.7576967,0.0
2020,4,00-0029000,C.Beasley,C.Beasley,4,6.75,18.969067,0.5417297,0.7537586,0.25
2020,4,00-0031285,D.Freeman,D.Freeman,4,-0.5,24.37329,1.0339404,0.7531084,0.0
2020,4,00-0032062,B.Bell,B.Bell,2,8.0,22.337866,0.4562983,0.721298,0.0
2020,4,00-0030035,A.Thielen,A.Thielen,10,13.2,19.061779,0.7472328,0.7197406,0.1
2020,4,00-0033040,T.Hill,T.Hill,6,17.833334,11.785985,0.7452213,0.6880189,0.16666667
2020,4,00-0029738,D.Fells,D.Fells,2,8.0,21.998047,0.4135663,0.6840889,0.0
2020,4,00-0033567,B.Hill,B.Hill,2,1.5,31.711212,0.54125386,0.67772764,0.0
2020,4,00-0034838,R.Freeman,R.Freeman,2,1.5,25.013824,0.8413224,0.67145413,0.0
2020,4,00-0036232,H.Bryant,H.Bryant,4,4.75,21.736586,0.68753994,0.6694177,0.0
2020,4,00-0036425,D.Dallas,D.Dallas,2,1.0,19.858282,0.8818135,0.64431494,0.0
2020,4,00-0030968,K.Smith,K.Smith,1,0.0,27.420347,0.81372446,0.6300786,0.0
2020,4,00-0034104,C.Sims,C.Sims,2,3.5,22.559082,0.9771218,0.6217273,0.0
2020,4,00-0033906,A.Kamara,A.Kamara,4,9.25,10.610685,0.9065273,0.6181583,0.0
2020,4,00-0035140,M.Hardman,M.Hardman,4,-0.5,17.996344,0.9694997,0.6044563,0.25
2020,4,00-0034981,F.Moreau,F.Moreau,1,4.0,19.665855,0.673591,0.5948739,0.0
2020,4,00-0036360,C.Edwards-Helaire,C.Edwards-Helaire,3,-2.0,15.330788,1.4221152,0.58172053,0.0
2020,4,00-0034171,J.Cabinda,J.Cabinda,1,0.0,23.782509,1.0360105,0.5766585,0.0
2020,4,00-0034115,J.Wilson,J.Wilson,1,-1.0,18.41811,0.9567011,0.5720364,0.0
2020,4,00-0033897,J.Mixon,J.Mixon,6,-1.0,17.639399,0.9559083,0.5674931,0.16666667
2020,4,00-0036268,L.Shenault Jr.,L.Shenault Jr.,6,8.0,14.016356,0.4877325,0.5622026,0.0
2020,4,00-0032241,T.Gurley,T.Gurley,1,6.0,23.799545,0.27439225,0.5563834,0.0
2020,4,00-0033308,M.Breida,M.Breida,3,1.3333334,16.9053,0.8356631,0.553764,0.0
2020,4,00-0035208,O.Zaccheaus,O.Zaccheaus,9,7.2222223,17.463993,0.48449898,0.55056465,0.0
2020,4,00-0032135,J.James,J.James,2,22.5,11.011797,1.0503638,0.5448639,0.0
2020,4,00-0034319,D.Yelder,D.Yelder,1,5.0,23.127335,0.64122754,0.5405007,0.0
2020,4,00-0027691,A.Roberts,A.Roberts,1,6.0,22.116072,0.38800892,0.5309958,0.0
2020,4,00-0035662,M.Brown,M.Brown,8,27.375,6.704224,0.7093426,0.5205791,0.0
2020,4,00-0034159,W.Dissly,W.Dissly,2,3.5,20.050396,0.7154152,0.51701397,0.0
2020,4,00-0034378,I.Smith,I.Smith,3,0.33333334,17.484528,0.87368304,0.5123405,0.0
2020,4,00-0035640,D.Metcalf,D.Metcalf,6,14.5,15.35435,0.4806652,0.49432665,0.0
2020,4,00-0031484,C.Manhertz,C.Manhertz,1,3.0,18.145407,0.5886846,0.4731602,0.0
2020,4,00-0035908,G.Nabers,G.Nabers,1,2.0,21.527504,0.69822955,0.46737418,0.0
2020,4,00-0030108,R.Griffin,R.Griffin,3,1.0,22.028915,0.7817146,0.46729994,0.0
2020,4,00-0033114,M.Thomas,M.Thomas,1,4.0,21.77211,0.48678958,0.46296704,0.0
2020,4,00-0035831,J.Robinson,J.Robinson,5,1.75,19.453053,0.76871705,0.46159676,0.0
2020,4,00-0033282,C.Samuel,C.Samuel,4,7.0,5.033983,0.5828018,0.4607952,0.0
2020,4,00-0035664,D.Henderson,D.Henderson,1,-2.0,10.78279,1.0237994,0.4543995,0.0
2020,4,00-0035510,J.Smith,J.Smith,9,11.666667,15.542533,0.43575224,0.44167972,0.0
2020,4,00-0027966,M.Ingram,M.Ingram,1,3.0,20.145851,0.67021203,0.4367505,0.0
2020,4,00-0031941,J.Crowder,J.Crowder,10,11.5,12.501493,0.4670424,0.4204622,0.0
2020,4,00-0031051,J.Brown,J.Brown,5,7.2,9.887528,0.71233827,0.40488067,0.0
2020,4,00-0034681,C.Edmonds,C.Edmonds,6,2.0,13.604057,0.7520105,0.40419877,0.16666667
2020,4,00-0033045,E.Elliott,E.Elliott,9,-1.375,14.207576,1.1379652,0.4021917,0.0
2020,4,00-0031235,O.Beckham,O.Beckham,8,16.875,8.696855,0.4303899,0.39002898,0.25
2020,4,00-0036358,C.Lamb,C.Lamb,7,13.428572,10.325906,0.6160727,0.38860798,0.2857143
2020,4,00-0030288,R.Burkhead,R.Burkhead,1,4.0,18.984104,0.566635,0.3843337,0.0
2020,4,00-0035644,N.Fant,N.Fant,6,2.3333333,12.406119,0.8756283,0.3830269,0.0
2020,4,00-0032543,A.Erickson,A.Erickson,1,4.0,22.22519,0.37434357,0.38251033,0.0
2020,4,00-0033246,J.Mundt,J.Mundt,1,1.0,15.387207,0.9938966,0.38008946,0.0
2020,4,00-0031384,R.Rodgers,R.Rodgers,4,9.25,7.726544,0.6559441,0.37926817,0.0
2020,4,00-0025418,G.Olsen,G.Olsen,7,8.142858,16.334293,0.63460815,0.37811083,0.0
2020,4,00-0031547,D.Parker,D.Parker,12,7.5,12.726547,0.36559036,0.3617027,0.0
2020,4,00-0031428,A.Robinson,A.Robinson,10,13.1,9.734892,0.4412131,0.35358024,0.1
2020,4,00-0036328,A.Gibson,A.Gibson,5,-0.6,0.5759655,1.0672901,0.33518124,0.0
2020,4,00-0032688,R.Anderson,R.Anderson,11,9.909091,8.504692,0.6517306,0.331594,0.0
2020,4,00-0034411,R.Gage,R.Gage,3,8.333333,12.942119,0.71964735,0.32140067,0.0
2020,4,00-0036450,K.Vaughn,K.Vaughn,3,3.0,-4.1345572,1.6409343,0.31937665,0.33333334
2020,4,00-0031595,M.Burton,M.Burton,1,2.0,16.06921,0.798965,0.30808908,0.0
2020,4,00-0025396,T.Ginn,T.Ginn,2,3.5,18.937721,0.554304,0.3062392,0.0
2020,4,00-0034440,J.Jackson,J.Jackson,2,-4.5,12.308565,1.116138,0.30554456,0.0
2020,4,00-0034367,N.Hines,N.Hines,3,-2.0,16.547482,1.0826257,0.29386702,0.0
2020,4,00-0036000,A.Killins,A.Killins,1,-4.0,12.966448,1.4271426,0.29200414,0.0
2020,4,00-0030564,D.Hopkins,D.Hopkins,9,7.6666665,10.462319,0.68764037,0.28073636,0.0
2020,4,00-0029293,M.Jones,M.Jones,2,21.0,8.223632,0.30687732,0.279776,0.0
2020,4,00-0036410,T.Higgins,T.Higgins,7,17.428572,2.574488,0.4532138,0.2740089,0.0
2020,4,00-0026035,D.Amendola,D.Amendola,3,8.0,0.83051366,0.72010916,0.24452241,0.0
2020,4,00-0032063,M.Davis,M.Davis,6,-0.8333333,15.145111,1.0374901,0.23673047,0.0
2020,4,00-0030431,R.Woods,R.Woods,7,5.0,9.103704,0.6555396,0.21795437,0.0
2020,4,00-0031062,J.White,J.White,8,-1.625,9.429119,1.1982797,0.2177368,0.0
2020,4,00-0033908,C.Kupp,C.Kupp,7,7.571429,5.756789,0.6979367,0.21324657,0.14285715
2020,4,00-0033943,J.Reynolds,J.Reynolds,4,10.75,8.250585,0.35620034,0.19593255,0.0
2020,4,00-0034830,H.Hurst,H.Hurst,6,14.833333,3.5821087,0.5255663,0.1897858,0.0
2020,4,00-0035659,T.McLaurin,T.McLaurin,14,9.642858,4.5976562,0.5793554,0.18790352,0.0
2020,4,00-0031544,A.Cooper,A.Cooper,16,8.0625,6.3072214,0.5232471,0.18657462,0.0625
2020,4,00-0030085,K.Stills,K.Stills,4,16.0,-0.821311,0.3104394,0.18396917,0.25
2020,4,00-0033681,K.Cole Sr.,K.Cole Sr.,5,6.8,8.386624,0.39689797,0.1739162,0.0
2020,4,00-0031610,D.Waller,D.Waller,11,5.181818,7.291916,0.75494665,0.16342126,0.0
2020,4,00-0027656,R.Gronkowski,R.Gronkowski,3,23.333334,-3.0187275,0.6006849,0.15722625,0.0
2020,4,00-0034827,D.Moore,D.Moore,6,8.833333,-0.1577832,0.656673,0.14223363,0.0
2020,4,00-0027696,J.Graham,J.Graham,5,5.2,4.935655,0.48711556,0.107163556,0.0
2020,4,00-0035250,D.Singletary,D.Singletary,6,0.0,7.334633,0.9773949,0.097714305,0.0
2020,4,00-0028411,D.Inman,D.Inman,5,5.0,1.6765867,0.6728929,0.09649708,0.0
2020,4,00-0031806,M.Brown,M.Brown,6,1.8333334,5.2625833,1.0707419,0.090653434,0.0
2020,4,00-0034132,C.Blake,C.Blake,5,14.0,0.60131454,0.5020577,0.07772374,0.0
2020,4,00-0032128,C.Conley,C.Conley,4,3.25,2.719514,0.5501001,0.07587099,0.0
2020,4,00-0032602,J.McKissic,J.McKissic,8,1.25,8.1793995,1.2073022,0.051372845,0.0
2020,4,00-0032392,A.Hooper,A.Hooper,7,5.285714,2.134601,0.588847,0.05082603,0.14285715
2020,4,00-0034775,C.Kirk,C.Kirk,5,10.4,3.6841583,0.4982009,0.04732947,0.2
2020,4,00-0034273,D.Ratley,D.Ratley,4,10.5,7.063279,0.5335007,0.03134805,0.0
2020,4,00-0034799,K.Ballage,K.Ballage,3,8.333333,2.0706933,0.7586743,0.024213837,0.0
2020,4,00-0032780,J.Howard,J.Howard,1,-4.0,12.4229965,1.2283316,0.015433529,0.0
2020,4,00-0032791,J.Grant,J.Grant,5,13.2,0.48811644,0.7950931,0.0040108706,0.0
2020,4,00-0031376,J.McKinnon,J.McKinnon,8,1.125,6.002076,0.6507635,-0.005185426,0.0
2020,4,00-0034272,M.Valdes-Scantling,M.Valdes-Scantling,8,14.875,-5.7549605,0.6995888,-0.009209343,0.0
2020,4,00-0030279,K.Allen,K.Allen,11,6.4545455,2.1261115,0.7391882,-0.012908567,0.0
2020,4,00-0030061,Z.Ertz,Z.Ertz,6,1.0,7.0343475,0.8071866,-0.05001966,0.0
2020,4,00-0036247,F.Swain,F.Swain,3,4.3333335,-0.8494441,0.6082322,-0.063825905,0.0
2020,4,00-0033217,M.Alie-Cox,M.Alie-Cox,2,3.5,-9.584564,1.5457069,-0.06593421,0.5
2020,4,00-0027029,L.McCoy,L.McCoy,1,-4.0,10.391426,0.99729687,-0.072190166,0.0
2020,4,00-0033879,O.Howard,O.Howard,6,12.666667,-6.528725,0.5815378,-0.0768978,0.16666667
2020,4,00-0035700,J.Jacobs,J.Jacobs,4,4.0,0.17994261,0.7111322,-0.09088085,0.0
2020,4,00-0027685,E.Sanders,E.Sanders,9,11.555555,-0.9648454,0.4984161,-0.09587746,0.0
2020,4,00-0035527,A.Isabella,A.Isabella,3,8.0,0.23673534,1.275606,-0.108722284,0.0
2020,4,00-0036407,J.Jeudy,J.Jeudy,4,17.5,-2.4053087,0.49693683,-0.11524402,0.25
2020,4,00-0033594,C.Carson,C.Carson,4,0.5,-4.959695,0.9273808,-0.1445525,0.0
2020,4,00-0032257,D.Johnson,D.Johnson,4,2.25,-3.8161144,1.026051,-0.15600084,0.0
2020,4,00-0030578,C.Patterson,C.Patterson,2,17.5,-9.617056,1.5578927,-0.16358191,0.0
2020,4,00-0036309,D.Mooney,D.Mooney,9,13.666667,-4.7840824,0.6383448,-0.17033547,0.0
2020,4,00-0032187,Da.Johnson,Da.Johnson,3,6.3333335,-7.9507623,0.55886084,-0.17258799,0.0
2020,4,00-0029608,T.Hilton,T.Hilton,5,9.0,-7.035533,0.66222847,-0.17652434,0.0
2020,4,00-0032211,T.Lockett,T.Lockett,4,14.25,-9.12808,0.47472113,-0.18058541,0.0
2020,4,00-0035703,M.Boykin,M.Boykin,4,13.0,-7.5115247,0.32373077,-0.20406805,0.0
2020,4,00-0035311,M.Gaskin,M.Gaskin,4,-1.0,-6.6549325,1.0032403,-0.2167318,0.0
2020,4,00-0033572,J.Agnew,J.Agnew,2,20.5,-12.058451,0.99067533,-0.21740223,0.0
2020,4,00-0033090,H.Henry,H.Henry,4,5.75,-11.689234,0.8122716,-0.21849023,0.0
2020,4,00-0033110,T.Higbee,T.Higbee,4,4.0,-2.7106724,0.38434196,-0.22904822,0.0
2020,4,00-0022921,L.Fitzgerald,L.Fitzgerald,3,9.0,-4.3172774,0.80246305,-0.2387131,0.0
2020,4,00-0033932,K.Golladay,K.Golladay,8,11.375,-12.981331,0.25612584,-0.2498955,0.125
2020,4,00-0031868,D.Byrd,D.Byrd,10,15.0,-7.969528,0.6321466,-0.266638,0.0
2020,4,00-0035624,N.Harry,N.Harry,6,5.3333335,-9.13174,0.5843813,-0.2937641,0.16666667
2020,4,00-0028087,D.Lewis,D.Lewis,3,5.6666665,-8.253752,0.95783883,-0.299297,0.0
2020,4,00-0036142,I.Wright,I.Wright,5,0.6,0.7884777,0.83448344,-0.3059571,0.0
2020,4,00-0035215,D.Harris,D.Harris,2,7.5,-13.317902,1.0442485,-0.3136229,0.0
2020,4,00-0028237,C.Hogan,C.Hogan,8,9.5,-8.297531,0.6422574,-0.31472948,0.0
2020,4,00-0032144,M.Gordon,M.Gordon,3,2.3333333,-11.259099,0.917134,-0.35443974,0.0
2020,4,00-0034418,C.Wilson,C.Wilson,6,12.5,-14.722526,0.5176493,-0.3684688,0.0
2020,4,00-0034383,D.Schultz,D.Schultz,8,11.875,-17.950798,0.6471496,-0.37014425,0.125
2020,4,00-0034983,H.Renfrow,H.Renfrow,8,7.75,-13.217773,0.55551875,-0.3881582,0.0
2020,4,00-0033733,G.Ward,G.Ward,7,6.285714,-6.7480426,0.44335362,-0.42663923,0.0
2020,4,00-0033251,Z.Pascal,Z.Pascal,8,13.875,-16.387875,0.55587053,-0.44374952,0.0
2020,4,00-0035631,D.Sample,D.Sample,5,5.6,-4.568935,0.75611454,-0.47012594,0.0
2020,4,00-0034764,M.Gallup,M.Gallup,5,16.8,-16.11611,0.3399813,-0.4749894,0.0
2020,4,00-0027891,G.Tate,G.Tate,6,2.8333333,-9.47044,0.96119875,-0.47889298,0.0
2020,4,00-0035689,D.Knox,D.Knox,3,-1.0,-18.892908,1.1087211,-0.49532402,0.0
2020,4,00-0033891,Z.Jones,Z.Jones,7,8.142858,-15.373962,0.5617135,-0.51742023,0.0
2020,4,00-0033881,E.Engram,E.Engram,10,2.4,-16.67491,0.89213735,-0.52162266,0.0
2020,4,00-0034816,R.Jones,R.Jones,9,-0.6666667,-13.416191,1.0621457,-0.5235053,0.0
2020,4,00-0034353,A.Miller,A.Miller,5,8.4,-11.487391,0.74715006,-0.53022367,0.0
2020,4,00-0030506,T.Kelce,T.Kelce,7,9.571428,-17.557234,0.58051836,-0.5332907,0.0
2020,4,00-0031325,S.Watkins,S.Watkins,7,7.142857,-9.812849,0.5740188,-0.5355717,0.0
2020,4,00-0031951,J.O'Shaughnessy,J.O'Shaughnessy,2,12.5,-22.744911,0.31315497,-0.5396729,0.0
2020,4,00-0023500,F.Gore,F.Gore,2,7.5,-8.432327,0.9659225,-0.5581405,0.0
2020,4,00-0034386,J.Watson,J.Watson,6,8.0,-4.643021,0.44308043,-0.5722472,0.0
2020,4,00-0035350,P.Williams,P.Williams,4,13.0,-24.088837,0.25660023,-0.591345,0.0
2020,4,00-0035535,D.Slayton,D.Slayton,7,13.285714,-19.17073,0.42105117,-0.64080113,0.0
2020,4,00-0036331,D.Duvernay,D.Duvernay,2,9.5,-18.846077,0.5514555,-0.6530457,0.0
2020,4,00-0034370,D.Hamilton,D.Hamilton,3,22.0,-14.897859,0.4592305,-0.657872,0.0
2020,4,00-0035006,O.Johnson,O.Johnson,1,32.0,-30.491049,0.9742227,-0.67359984,0.0
2020,4,00-0036261,B.Aiyuk,B.Aiyuk,5,5.0,-24.058756,0.6381669,-0.6963232,0.0
2020,4,00-0035229,T.Hockenson,T.Hockenson,5,7.5,-11.786534,0.2074408,-0.6991914,0.2
2020,4,00-0027150,J.Edelman,J.Edelman,6,6.1666665,-16.46739,0.5059079,-0.718506,0.0
2020,4,00-0030513,L.Murray,L.Murray,2,2.5,-33.462433,0.73552865,-0.7279229,0.0
2020,4,00-0035685,D.Montgomery,D.Montgomery,6,-1.1666666,-24.264803,0.92278975,-0.73790735,0.0
2020,4,00-0032404,T.Ervin,T.Ervin,2,-3.5,-27.83972,1.1883576,-0.7429646,0.0
2020,4,00-0030155,D.Harris,D.Harris,2,2.5,-23.898746,1.2279012,-0.7572287,0.0
2020,4,00-0034365,I.Thomas,I.Thomas,5,7.6,-18.22275,0.5806074,-0.7887104,0.2
2020,4,00-0034829,M.Gesicki,M.Gesicki,3,14.333333,-24.733362,0.2574962,-0.79568076,0.0
2020,4,00-0027942,A.Green,A.Green,5,19.4,-25.26395,0.65816617,-0.8211052,0.0
2020,4,00-0033471,I.Ford,I.Ford,10,9.3,-23.31564,0.42806542,-0.84104115,0.0
2020,4,00-0033094,M.Hall,M.Hall,1,43.0,-36.57659,,-0.86000186,0.0
2020,4,00-0030710,T.Burton,T.Burton,5,5.8,-29.676168,0.85577554,-0.8614135,0.0
2020,4,00-0029892,K.Juszczyk,K.Juszczyk,2,7.0,-22.232815,0.18285164,-0.89023995,0.0
2020,4,00-0033025,J.Richard,J.Richard,4,1.25,-28.533234,1.187345,-0.8928525,0.0
2020,4,00-0036415,V.Jefferson,V.Jefferson,1,35.0,-37.48235,0.68978566,-0.9004722,0.0
